time,beta,alpha,theta,delta,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
2998.500000,1221.973535,133.889914,218.671997,575.624831,6.112318,8.750570,9.629970,95.452324,5.982559,4.958488,7.131120,8.638533,9.472030,9.032832,8.300781,6.606466,5.547368,8.706467,8.872019,6.160859
2999.000000,426.225660,342.912021,149.042319,904.683550,6.818457,11.758804,13.003096,216.127335,8.710620,8.267974,8.337885,11.599803,12.681689,12.427206,10.443919,8.469393,7.472424,9.399973,10.510882,7.320042
2999.500000,532.398486,56.115623,47.917849,614.243431,8.529425,12.837017,13.331699,144.742203,9.442914,7.645688,9.807192,12.323904,13.783659,13.166234,12.202921,8.171680,5.969895,10.079736,10.150479,6.436967
3000.000000,1654.473723,421.141466,560.323864,1750.679947,6.369088,13.572817,15.775500,150.523575,7.537570,6.546556,10.454718,14.468509,18.117990,15.696671,12.011773,7.477770,6.737365,12.488838,12.321479,7.160007
3000.500000,419.187407,255.763293,528.848073,1978.387928,4.452990,5.951970,7.048404,92.037498,5.281270,6.234479,7.458665,8.489564,10.927978,7.188359,5.067529,3.951658,7.418235,10.763492,8.212201,4.256697
3001.000000,611.797184,342.681650,276.006760,3595.238694,6.167535,13.552119,14.526580,205.690628,7.761060,7.066012,8.420324,12.665649,14.994165,13.298414,11.044261,8.100520,7.103615,9.614765,10.908045,8.000423
3001.500000,408.610693,93.092528,181.907284,743.810049,7.578578,11.822452,12.332436,113.694542,6.059072,7.328667,7.553309,10.225591,10.437623,9.655905,6.963860,4.943551,6.697844,7.710290,7.344300,4.903790
3002.000000,328.950901,256.307693,147.336790,706.184581,5.274861,5.173347,5.498654,156.536957,3.901846,6.681958,6.412516,6.147954,6.178738,5.808182,5.143709,4.121536,7.303388,6.309067,6.201782,4.684017
3002.500000,268.314883,36.382617,53.933438,497.269831,4.849581,6.327196,7.060172,133.890457,5.311002,4.767741,5.796195,6.119887,6.616069,6.639613,6.352748,5.227014,4.696308,5.318237,6.392989,5.198750
3003.000000,676.981773,63.439104,137.495601,351.092666,6.671035,6.319488,6.394037,180.838898,4.907509,5.958843,4.561407,5.477887,4.964987,5.774308,4.595074,3.817623,5.134492,3.918121,4.596842,4.231896
3003.500000,448.789717,652.924147,1058.459391,1436.455926,6.516578,7.002341,6.796021,174.293518,5.154365,5.508098,6.002502,6.757345,6.072381,6.072796,5.037055,4.767940,5.485877,5.733725,5.509185,4.602735
3004.000000,914.767600,37.037341,154.922144,505.090230,6.386844,6.939688,6.543714,122.844353,5.043784,6.449690,6.362585,6.516416,6.164353,6.395401,6.094489,4.967188,6.230016,6.662437,6.207944,4.643877
3004.500000,163.358420,18.130509,60.359134,537.808310,5.887008,6.459816,6.297425,109.251717,3.615469,5.552302,4.841306,5.569463,5.194162,5.204776,4.244184,3.521976,5.089195,5.065971,4.911160,3.709609
3005.000000,405.215217,15.026892,43.074987,994.218797,6.035088,6.260779,6.503884,129.946152,4.879354,4.565844,5.381036,6.642904,5.288379,5.561640,5.185781,4.223648,4.397757,6.258319,4.691741,3.225547
3005.500000,459.320844,183.392311,212.903316,373.076631,6.342455,5.481709,5.188610,198.183060,3.421102,5.256402,4.938257,6.037463,4.911748,5.421644,5.383247,4.891743,5.994716,6.194302,6.904314,5.972369
3006.000000,369.390669,76.640854,221.213912,318.893135,5.197402,7.503884,8.077604,81.423981,6.938925,5.219463,6.688475,7.207270,7.764977,8.787087,7.996014,6.699991,5.490468,7.070574,7.648584,6.299882
3006.500000,1234.107297,350.549851,339.061235,831.064624,8.921628,9.598677,9.798448,92.150124,8.138034,8.632842,8.143444,8.859176,8.724954,8.919791,8.909217,8.295897,7.803500,7.291008,7.905145,7.410978
3007.000000,630.827717,397.936579,634.141938,987.784430,7.124987,7.243237,7.570280,234.943085,5.984409,6.327667,6.286259,6.641868,6.286991,6.623710,6.219718,6.081449,5.947523,5.837029,6.323416,5.490045
3007.500000,467.787636,108.901927,259.897983,1230.345169,9.770504,7.505517,7.343072,214.700424,4.542264,8.628973,7.906268,7.515242,7.432265,6.734856,6.122030,5.173471,8.895435,7.189480,7.009969,5.080744
3008.000000,1082.322348,326.119356,138.733944,630.285058,7.045214,8.155453,7.574493,161.314957,7.210889,5.248765,6.508687,7.050175,7.116412,8.369464,8.299598,7.450644,5.300039,5.777443,6.740333,6.670178
3008.500000,935.508655,309.323102,219.504512,779.512037,5.413467,6.446864,5.382926,136.369568,4.223117,5.672070,6.238221,6.790545,5.637038,5.800848,4.919258,4.112328,5.518806,6.033789,6.159081,5.004320
3009.000000,352.419853,108.778880,166.146925,677.639271,7.281309,9.221658,8.853524,100.743561,5.956829,8.414981,8.974463,9.259829,8.296955,8.133248,7.721702,7.094901,8.611375,9.575974,9.400348,8.098224
3009.500000,894.106337,197.950646,214.993065,6454.185969,5.618117,7.792013,7.932943,189.364655,5.731704,6.215444,6.962898,7.691983,6.845527,7.174763,6.442450,5.368479,5.973876,6.484461,5.814116,4.712037
3010.000000,1171.721586,508.618899,596.285102,2259.727277,6.163738,7.248531,8.120155,184.850494,4.157387,5.315834,6.924334,7.002997,7.796475,7.289393,6.284687,4.665200,5.805152,7.066265,6.671910,5.358688
3010.500000,405.035964,95.043483,270.138902,5129.457005,11.269430,13.791496,18.071911,108.081009,13.414415,7.951573,9.841275,12.331388,16.458378,17.685911,17.227991,12.245895,6.983369,13.001063,16.092943,10.811470
3011.000000,158.198467,61.043836,192.074558,6341.751605,43.747566,65.212357,67.123352,246.329285,48.627560,34.659660,42.337967,44.635181,41.490540,45.374603,43.693478,36.892612,25.982033,31.469034,31.500526,25.422800
3011.500000,308.850647,200.102047,242.652891,1044.970644,33.205769,43.381603,43.987225,192.748810,31.134033,27.152885,33.285141,32.574738,28.290384,29.938976,27.264191,22.403723,20.933189,25.406099,22.442560,15.637052
3012.000000,2065.287473,395.768764,530.549506,1099.806373,23.750071,39.245083,39.162399,114.730171,31.506254,18.681894,23.797634,27.025551,25.757410,28.204784,27.345667,22.816521,14.942522,18.738218,19.714842,17.409525
3012.500000,730.838930,360.950190,232.347569,1111.102217,19.671249,23.162003,20.415518,108.505630,17.768633,18.258411,21.585766,20.120481,17.557789,18.688583,18.177000,13.217753,17.701769,18.965942,17.725899,11.751370
3013.000000,613.639310,140.738629,139.597690,1218.146208,15.916113,22.477009,20.420946,111.949158,12.334304,15.403787,20.466169,20.465439,18.978125,18.475704,15.981729,11.546828,15.532117,20.745682,18.629129,10.617331
3013.500000,854.161316,838.509017,612.449309,1766.844823,12.092961,16.080620,14.477566,191.587479,7.030189,11.805130,14.341640,14.877725,12.044068,12.282714,10.509234,7.206017,11.608217,13.057602,11.859861,8.007151
3014.000000,1201.416008,59.073151,126.061512,1062.781314,10.327711,12.170280,11.496826,148.768021,7.291682,8.743958,8.378536,9.765560,7.806284,7.988807,7.193312,5.589943,7.847151,7.367217,7.181665,5.960918
3014.500000,702.618674,314.389584,100.817662,1027.544388,8.055507,7.692358,7.974688,83.522926,5.978953,6.544322,7.479194,7.568924,6.166890,6.068140,5.695530,4.512704,7.024472,6.628658,5.341256,5.393539
3015.000000,1200.823183,164.991964,491.498345,923.546189,5.384890,4.778025,5.379868,137.472656,4.191493,4.428926,4.418253,4.836340,5.198583,5.413232,4.703343,3.680227,4.689119,4.310573,5.168218,4.176371
3015.500000,574.208793,351.582963,321.034670,4381.474176,4.479904,6.000423,6.246647,195.531815,4.080522,4.470878,4.472992,6.065436,5.736320,6.396058,5.197272,4.364882,4.909346,5.039186,6.043758,4.313410
3016.000000,1092.759046,230.608257,158.615360,464.642197,4.738366,5.462949,5.328533,128.000107,2.808152,4.377305,4.723666,5.407172,5.428493,4.875598,3.652020,2.827739,4.616069,5.719674,4.861527,3.168245
3016.500000,1430.169046,500.630995,425.133278,1436.277232,9.248240,8.481262,8.863754,120.393967,6.818108,7.431347,7.015179,8.109452,8.607800,8.617208,8.049557,5.993994,8.284107,7.580101,7.774143,6.250731
3017.000000,561.682582,233.095549,576.120725,7815.159749,11.083676,10.541563,10.908394,98.034515,9.443802,10.130795,9.291725,8.595756,9.040858,9.900013,9.887365,7.447499,10.341294,8.863767,9.040827,7.557016
3017.500000,638.718457,61.180044,254.542314,898.051662,6.337588,5.684215,5.990541,199.519348,4.037150,7.028519,5.873643,6.277274,5.907746,5.883742,4.649393,3.944328,7.490800,7.278129,6.507572,5.323518
3018.000000,399.519407,149.567909,162.407427,652.088319,6.389989,7.909618,7.790742,107.029106,3.817987,7.077877,7.159232,8.849099,8.552588,8.307961,6.818478,5.218492,7.737573,9.466154,9.197104,5.856579
3018.500000,461.952455,153.874180,195.285987,449.410325,5.698385,6.440763,6.489813,77.472160,5.035545,5.537917,5.673025,6.704160,6.505679,6.258551,6.155628,5.155026,5.456584,6.567666,6.975666,5.273571
3019.000000,563.067201,82.194056,128.360607,1263.144052,11.244405,13.421997,13.036412,90.075928,9.341262,12.808832,14.070057,14.116262,13.755936,12.289634,10.846585,8.575826,13.418307,15.511916,12.702956,7.547523
3019.500000,453.701135,134.660978,122.401089,1749.404938,13.793745,17.901476,16.936695,185.876297,12.032949,13.719343,16.110315,17.073046,16.479845,16.078030,14.121294,11.201251,13.804709,17.121601,15.445672,10.269100
3020.000000,742.099118,290.177490,553.117241,2078.898086,14.971572,16.089939,13.886204,149.923920,10.041014,12.283045,15.625202,14.371302,11.254343,11.311802,10.210000,8.339288,10.246371,13.270565,10.501084,7.159874
3020.500000,364.357465,119.054842,293.347024,3097.641341,6.989215,10.258753,10.185482,75.442963,6.160120,6.648881,8.464659,9.398860,9.738770,10.060745,8.287830,6.529254,6.108278,8.390839,9.381727,7.034008
3021.000000,563.281143,165.458931,1044.175519,11599.495195,4.700558,6.477287,6.336249,102.384026,3.127146,4.770900,6.123154,7.409897,8.157341,6.824055,5.947320,4.636413,5.588133,8.372301,8.345642,6.132590
3021.500000,487.819121,116.920505,290.996719,8717.752140,6.319725,8.955171,8.670226,133.635300,6.511954,6.755556,7.938354,8.581177,7.614311,9.461297,9.321600,7.298105,6.894535,8.421014,8.886951,7.842952
3022.000000,738.352346,89.618552,90.843619,6126.398271,5.229953,6.266609,5.565304,154.888718,2.755174,5.311077,5.977799,5.928371,5.684521,5.015800,3.914077,3.280665,5.475250,5.221571,4.317954,3.220080
3022.500000,816.605235,93.583568,54.740373,583.159803,5.388922,5.100223,4.584949,148.073654,3.791539,4.674311,4.307410,4.656093,4.058358,4.300505,4.310289,3.928710,5.060505,4.693220,4.815457,4.129690
3023.000000,1458.815825,364.425442,267.710876,934.203633,5.094742,5.145043,4.860663,91.885361,5.273077,5.011394,5.060886,4.528128,4.150055,3.847157,4.088571,3.801504,5.246770,4.509866,3.211551,2.521599
3023.500000,863.341103,222.071344,635.119290,1067.175055,8.158409,9.056329,9.425779,90.114090,7.020352,7.473455,7.266506,7.488304,7.277119,7.531444,7.715106,6.476137,6.275397,5.759363,5.434155,5.221659
3024.000000,1956.160315,151.365628,336.801966,894.447053,6.175651,9.823316,9.756829,188.152328,5.262518,7.096404,7.642285,9.703338,9.251287,9.714875,7.469166,5.647923,6.941153,7.907138,8.697732,5.682258
3024.500000,376.121187,111.206805,88.010126,2530.343225,7.247894,7.117768,6.716297,120.151344,4.970775,5.919529,5.678781,5.921687,5.679182,5.492397,5.036905,3.911635,5.111174,5.533763,5.536560,3.867715
3025.000000,1128.050056,54.255444,122.919992,1648.642288,9.259986,8.426857,8.392736,143.245834,6.118683,10.331471,9.037612,9.211496,8.425030,8.524383,8.051266,6.025167,10.772799,9.111601,8.849700,6.756195
3025.500000,756.764565,221.070018,352.730209,17575.886265,7.749263,9.223100,8.753555,106.858185,5.749929,7.404358,8.752508,9.749540,10.523746,8.033696,6.135575,5.520654,7.220591,8.871069,7.886572,5.397761
3026.000000,410.479259,176.244475,216.368670,7279.267527,6.422247,8.655302,9.809237,226.622131,7.163731,6.936233,6.133634,8.370757,10.108885,9.977079,9.415045,7.852980,6.331266,7.427558,9.835154,7.911326
3026.500000,913.444562,657.828859,901.048212,1385.844826,11.569766,20.328407,25.663700,131.176895,14.007800,11.075551,15.063050,20.994892,25.893480,24.687456,21.471348,14.792585,9.926163,17.480358,19.295736,12.014839
3027.000000,109.560779,102.688631,140.640560,909.410363,7.512259,17.573704,20.067879,128.743652,11.223376,6.671650,10.406417,17.019659,21.486565,18.808744,15.357888,10.569345,6.849686,13.850117,15.907988,8.520247
3027.500000,532.973043,135.816917,200.611526,610.715874,5.072535,6.923211,8.093554,133.940552,3.551585,5.027066,4.235697,5.908528,7.032466,6.768875,5.297761,3.356530,5.565616,4.887690,6.194283,4.331648
3028.000000,241.909599,99.777853,422.607587,939.659989,4.640947,12.487898,13.691338,186.925919,9.034250,5.253071,7.173385,11.575471,13.944393,12.363046,10.577319,7.598912,6.681917,10.611096,11.459689,6.944208
3028.500000,484.499525,91.106068,107.016115,822.031960,7.394786,9.747167,9.601563,165.032471,5.824087,6.831955,6.802028,7.968017,7.446543,7.587484,7.422538,6.890313,6.040717,6.024253,7.508530,7.082465
3029.000000,716.985907,201.692979,227.851013,663.758429,5.709571,5.248404,5.198863,190.764206,3.333539,4.045800,4.019590,4.722311,3.992702,4.724507,3.797438,3.140697,4.022151,4.526577,4.094834,3.316891
3029.500000,843.653589,278.534528,306.651678,900.971008,6.080449,6.524910,7.621437,123.410263,5.245625,4.094264,5.020375,6.575462,7.718619,7.214994,5.570933,4.792852,3.260262,6.088628,6.624762,3.968325
3030.000000,775.274421,539.042005,1530.672174,2292.322255,12.138377,17.858454,18.399862,231.350235,10.022117,9.571889,13.773026,16.557800,17.916731,17.021416,15.087255,9.716567,8.346011,13.047032,14.552408,8.263100
3030.500000,643.901581,92.113075,69.172330,227.643740,24.766785,28.426050,25.464128,167.949646,19.373735,17.741817,21.163912,21.399689,21.011824,22.285597,21.668264,15.667844,14.134738,18.275055,19.062405,12.685232
3031.000000,323.584867,87.258465,121.572609,858.517127,27.939177,43.688629,39.690659,173.674194,27.430841,24.503853,33.442585,34.957176,33.662415,33.277428,30.540380,22.328957,23.241661,33.904366,31.895248,21.315853
3031.500000,602.732509,146.130227,224.500546,513.856607,19.510807,32.730457,31.647024,158.737732,21.499474,17.365173,25.885159,28.378529,28.113461,28.451859,25.748800,18.475378,17.872871,28.938822,27.075390,16.605120
3032.000000,603.343709,70.945183,221.148129,838.732985,17.072887,35.792580,35.589241,274.098480,21.265759,15.875219,23.514633,28.807095,28.835686,29.474829,26.756237,18.214520,15.629827,26.025898,26.334414,16.423031
3032.500000,981.421979,63.327670,111.827772,2737.249673,12.859060,25.246832,25.021698,102.532341,12.714924,12.204994,17.281563,20.211750,19.754366,19.590492,16.730459,11.596981,11.567412,17.196894,16.688393,10.724242
3033.000000,819.370653,357.076609,929.264645,1153.531063,6.809115,12.874956,12.744409,103.844177,7.388807,5.935591,8.433444,9.975185,10.319415,10.176815,8.290820,6.544953,4.762898,8.320412,8.153845,5.312971
3033.500000,287.810486,105.653966,467.361063,1703.038179,7.398414,7.086348,6.867258,130.650330,4.959578,5.644351,5.685812,5.574018,5.445084,5.106508,4.199687,4.033051,4.853421,4.968960,4.759812,3.576500
3034.000000,444.406259,83.724057,126.219994,1449.778388,5.537787,9.520097,10.752603,207.449387,8.200747,7.558697,7.491793,9.770845,8.962557,10.544867,9.646064,8.157158,7.647161,7.937084,9.307816,7.451767
3034.500000,217.564592,83.721006,89.872217,489.600795,4.868397,9.394799,9.892509,137.814224,5.678351,4.804050,6.019941,7.119726,7.395472,7.412984,7.022246,5.238176,4.807268,6.184037,5.896881,3.840131
3035.000000,658.535740,217.198466,533.942631,5443.210756,7.723696,8.493956,8.654002,185.567245,5.237596,7.084989,7.764257,8.261702,7.774884,7.901248,7.722662,5.575856,6.270474,7.188807,8.343358,6.081669
3035.500000,219.972760,87.657369,174.078968,2810.341552,6.249588,6.834506,6.925483,169.365204,4.689219,5.673044,5.918159,6.705497,6.985582,6.620535,5.502064,4.636131,5.660908,6.536489,6.496529,4.770189
3036.000000,418.566014,40.512535,110.532360,3938.382037,6.264184,9.784141,9.486961,186.612823,5.522062,7.019611,8.423141,8.763480,8.572260,8.620532,7.007894,5.524803,7.736991,7.801836,8.188080,5.230751
3036.500000,974.640220,633.729420,1048.037093,2178.681029,5.674461,6.810851,6.455066,143.507111,4.013648,6.567934,6.969638,6.951957,7.229694,6.278732,4.588662,4.296249,6.516228,7.079784,5.648276,4.742469
3037.000000,411.819529,169.197518,218.040048,1027.633181,6.077663,7.502269,7.485544,148.880646,8.349807,4.960465,5.344479,6.993222,6.596190,6.873339,6.981519,5.643519,5.086152,5.514845,4.878228,3.776580
3037.500000,364.002316,198.801301,364.393953,1590.918109,4.892931,6.356718,6.962512,152.448517,6.509898,4.222199,4.511210,6.246253,7.733774,5.920435,4.209835,3.760201,4.424437,4.817816,4.677873,3.862257
3038.000000,468.863626,126.443438,361.898933,492.464674,6.692461,8.625127,9.128139,177.616882,5.103385,6.268317,6.741223,9.138822,9.812531,8.175949,6.350537,5.304662,6.014355,7.257914,6.265359,5.154522
3038.500000,1153.292015,174.908626,317.619517,412.029052,5.697325,6.760861,6.867299,153.787155,4.937575,5.918941,5.865760,6.508500,7.269199,7.031575,5.973030,4.124365,5.683434,6.243634,6.697861,4.264153
3039.000000,1008.016769,115.164796,168.637302,1038.492601,7.202772,11.905307,11.588168,120.088867,7.069062,5.987521,7.319636,8.980966,9.425999,8.371267,6.429235,4.356045,5.551311,7.277562,6.727735,3.619880
3039.500000,1662.645951,283.529283,174.749563,1841.256583,7.801447,10.230569,10.420706,105.077995,6.074800,5.769437,7.156242,8.704093,9.038795,8.000718,5.442068,4.196826,6.821234,7.335361,7.252846,4.495880
3040.000000,1228.389069,279.665000,825.101367,948.486269,6.308154,8.113932,8.237000,145.005051,4.056003,5.842268,6.026668,6.864408,8.111914,6.013060,4.603056,3.474993,6.523862,6.240051,5.025084,4.219026
3040.500000,459.002058,71.255893,223.700330,1122.936372,10.006589,10.546124,11.064521,174.208267,9.006420,7.778104,8.113898,8.441936,8.327651,8.878078,7.572138,7.428334,6.917774,6.533405,7.011996,6.495476
3041.000000,1120.024793,154.041487,124.657049,1304.604679,7.073730,9.501072,9.557337,125.123260,5.215152,6.059776,7.669587,8.986355,9.523299,9.264494,7.224196,5.627456,5.645041,8.863515,8.389441,5.417645
3041.500000,547.210692,230.235871,179.502139,436.908155,11.754685,15.400932,15.719872,156.441025,9.096088,9.676267,11.136429,12.698772,12.921006,11.923092,9.713967,6.867788,8.910642,10.114390,9.490622,5.570320
3042.000000,183.777180,40.661166,74.900295,844.126170,11.304043,12.017476,11.182889,92.094154,6.585973,10.710607,12.028998,13.058840,12.939795,12.317351,10.499512,7.590170,11.486098,13.305669,12.934384,9.412486
3042.500000,725.064851,69.356832,83.724904,1805.089707,6.386865,10.345514,10.050746,186.636490,6.967298,6.797347,7.236272,9.216377,8.848681,9.533695,7.930901,6.144628,7.126299,7.507936,8.732549,6.616428
3043.000000,900.589679,452.075059,466.326609,1068.436367,4.392412,5.732023,6.159684,111.966820,4.117744,5.417101,6.177722,5.752863,5.843544,6.082351,5.962605,3.998611,6.870675,6.795691,6.526143,4.934098
3043.500000,326.255052,52.976109,296.311974,1083.179934,6.234685,7.191568,7.689511,108.857208,5.526111,7.609672,7.356646,6.590956,5.713906,5.969233,6.723199,5.755968,9.420061,7.893186,6.708847,6.955205
3044.000000,725.368253,67.883196,109.807517,1257.292792,5.845857,5.082007,6.275032,107.605888,4.523803,6.092441,4.989359,5.601648,6.124434,6.580560,6.591619,4.458086,7.037476,6.310629,7.047646,5.642894
3044.500000,402.135206,122.752823,289.250555,1992.554507,15.263597,15.117530,13.568920,212.023849,7.504503,15.308635,14.937601,15.316825,14.005175,12.037334,10.068267,7.904488,15.308201,13.417889,10.236401,6.443726
3045.000000,509.106494,124.443528,184.700811,357.695966,27.093712,46.240517,49.046127,156.046646,25.744650,27.518303,37.030899,46.241703,49.808384,44.825340,36.986454,25.725607,24.751713,38.974426,38.499268,21.403826
3045.500000,662.911078,149.736877,202.138537,2053.377795,8.681064,20.231119,23.230165,141.978806,15.621058,10.906986,16.776051,20.770468,22.967022,22.241901,20.931017,17.120871,11.686332,19.494677,20.189327,13.817233
3046.000000,673.970961,322.490540,346.077301,2626.779536,53.862316,67.133865,60.919666,171.641174,38.261719,46.801620,57.574738,56.641781,49.712303,48.500725,44.466068,34.575798,43.105068,52.469654,43.998333,29.213022
3046.500000,953.240616,584.074499,651.322978,1684.528448,54.632763,75.371399,68.489502,193.964493,37.296471,43.853992,58.324608,59.450981,51.079185,48.830418,42.449066,30.812925,36.219124,51.056286,42.017040,26.563410
3047.000000,455.192564,264.470586,250.689828,2337.115567,46.856930,62.325401,56.709824,145.765564,31.741096,36.131828,48.039612,51.303810,47.053265,45.829933,40.212128,28.595888,30.007025,46.057652,41.774994,26.099562
3047.500000,1368.989722,191.891625,327.125748,1076.465910,40.050903,50.291134,45.934677,102.053093,32.002918,31.382980,39.758060,41.175304,38.048618,37.923637,34.439392,26.213528,25.360558,37.529728,33.554161,21.722889
3048.000000,1182.910750,169.950059,238.182344,3340.691636,24.922417,40.425732,38.868034,131.356628,30.316868,19.102751,28.563269,32.520428,31.502567,31.907316,29.240587,23.784056,14.822413,28.463406,27.546980,17.904787
3048.500000,757.764902,134.058060,470.374855,1141.207377,25.864870,35.346180,33.071392,218.921234,23.085978,19.604717,27.905478,29.227442,28.459316,28.280737,25.538479,19.718328,16.987331,26.580992,26.528397,15.840091
3049.000000,480.025987,68.966351,128.395856,2356.055870,26.987682,33.310764,28.809669,198.364166,14.671844,21.106056,29.326637,29.449036,26.356915,24.154886,19.552181,13.404907,18.422445,27.281670,23.738722,10.936725
3049.500000,1548.182498,384.099665,351.532115,3719.169065,15.427677,18.719381,16.394957,123.683189,9.447716,14.028242,17.195030,17.598263,15.826861,13.978406,12.086278,8.674352,14.628421,17.696949,14.730799,7.862787
3050.000000,761.074488,268.311582,366.144117,5309.253853,10.060798,13.655565,13.809831,183.241577,9.001601,9.935966,12.365577,14.058698,14.671028,12.787343,10.594670,7.827189,10.416405,13.754741,12.505786,6.395675
3050.500000,507.342934,105.581129,63.607468,1889.343106,21.853239,31.220879,30.784279,229.572922,21.764791,19.840919,23.859097,25.509607,23.256315,25.029680,22.898043,18.346535,17.179409,20.557535,19.272053,13.906040
3051.000000,211.279171,155.378036,167.473235,1829.994879,14.036074,19.043127,19.158848,161.709839,16.400015,13.622642,16.924143,16.658319,17.782261,18.433044,17.955288,13.751132,14.174342,16.813383,17.126789,11.842114
3051.500000,735.007687,122.482577,136.674195,1662.290150,11.628936,19.048737,20.865124,128.165634,13.270114,10.795262,13.179090,16.250914,17.438927,16.842894,14.807322,10.979118,9.577204,13.705866,14.117972,9.584695
3052.000000,474.353275,139.596885,158.301404,2142.314219,6.736736,7.978692,8.310464,169.204483,4.370611,5.747306,6.045720,6.578094,6.393608,6.257357,4.874776,3.778929,4.926018,5.350539,5.358847,3.073635
3052.500000,477.834117,152.239234,232.715495,2787.552227,7.153145,9.576341,9.759307,199.066437,5.202879,8.419811,8.751557,11.096057,11.587953,10.677850,8.864461,6.576407,9.144282,11.438416,10.937231,7.418565
3053.000000,1060.235758,366.657067,438.963737,4493.239574,4.940434,6.697410,7.841961,207.085144,4.328889,4.414429,4.511607,5.923428,9.174164,7.117891,5.851537,4.174752,4.517715,5.679586,6.516826,4.137658
3053.500000,544.323672,122.152374,288.988254,6790.635435,9.888753,9.058035,8.174561,132.749573,5.047742,6.998292,8.048233,7.542546,7.081353,6.411760,4.825677,4.296210,6.873811,5.898281,5.224586,4.668858
3054.000000,796.583657,112.868949,85.552807,2467.786237,6.976614,9.098002,10.735798,108.789612,5.678163,7.268388,6.065032,8.553628,11.307781,9.274275,6.893285,4.184764,8.026271,6.726909,7.241005,3.979423
3054.500000,417.989808,178.165176,118.501654,907.564832,7.503305,15.625781,16.805485,198.360687,5.545756,6.425550,8.730867,14.643433,18.892485,15.187483,9.773143,5.276578,6.128617,10.669278,12.570927,4.788941
3055.000000,804.343998,260.686477,266.692516,3665.364416,7.242673,10.730805,11.225617,143.025009,6.051918,5.586608,7.818510,10.694285,13.469188,9.696094,7.538557,5.653846,4.930883,9.678166,9.936198,5.770322
3055.500000,535.178761,127.726609,207.854614,513.375145,6.590546,8.603082,9.047760,118.007179,5.092741,5.342273,6.335565,7.916852,8.911304,7.981036,6.536285,5.434475,4.230864,6.201181,6.951032,5.323199
3056.000000,1096.420887,307.657456,262.948578,3526.695191,13.751043,16.479719,15.461091,137.433502,9.447891,11.656695,12.196956,13.893320,14.325582,12.781866,11.478080,9.444190,10.270409,11.158402,11.384077,8.233452
3056.500000,636.257780,212.057902,286.382615,11764.411197,6.501939,6.609539,6.691367,175.508011,3.012551,4.604623,6.099467,6.051029,6.423902,5.760903,5.140741,3.679858,4.282816,4.887595,4.454480,3.519953
3057.000000,385.512328,159.431694,97.258425,11201.152283,6.272207,9.018835,9.187551,161.655533,5.631377,7.537393,8.357121,10.604180,8.691312,9.014710,8.470713,6.245897,9.054250,9.312905,8.336684,5.444079
3057.500000,301.188274,68.390884,186.507638,4684.586903,5.440035,5.993881,5.914161,106.723671,3.736068,4.965057,6.297429,6.056516,6.101541,6.285961,5.743121,4.516898,4.925164,6.112714,6.539735,4.602114
3058.000000,748.429972,137.410610,141.572780,2676.994305,3.358445,3.989455,4.482309,123.407028,3.265502,3.521308,3.566265,3.826412,4.240668,4.147366,3.683819,3.473083,3.562339,3.583983,3.394367,3.873154
3058.500000,223.171989,62.816176,141.037848,1171.342558,7.273819,10.260844,11.466088,142.285172,6.739675,4.937548,5.456274,8.320189,9.652453,9.966172,8.607621,6.162517,4.223919,6.553728,8.388059,5.402650
3059.000000,360.943881,29.548634,197.211201,571.287047,17.729279,27.129553,26.766966,230.765335,12.764689,15.003028,19.244675,22.431791,21.935398,20.031263,16.907444,12.571587,13.127653,18.031887,15.769828,11.131894
3059.500000,862.846430,325.702318,625.110513,2703.356545,50.021809,71.967110,75.701515,112.469124,57.793400,38.131256,43.455330,49.250622,45.680992,53.665367,51.452469,43.657894,27.493172,34.658260,37.230545,30.443998
3060.000000,358.705740,78.917405,81.830066,518.226971,17.689539,31.729776,37.060307,148.927139,33.329704,10.834064,12.981479,18.986612,20.568230,26.682070,27.122442,23.902332,7.394027,11.733699,17.829117,16.010878
3060.500000,374.929052,196.579195,134.894464,934.843031,22.352568,32.953945,32.154976,100.280968,22.341492,19.133818,22.972822,24.800837,22.739180,21.184696,18.030661,15.495622,15.245960,18.331345,14.918239,10.188365
3061.000000,305.019507,85.602153,96.943476,508.506698,6.625064,8.358521,8.893548,194.372437,8.610399,6.456189,7.151304,6.267305,5.804150,6.317688,6.184951,5.560256,8.663019,9.461352,7.888205,6.917798
3061.500000,888.343352,164.232722,215.627411,213.298379,12.081559,25.919891,27.688402,101.132660,16.225353,10.215581,14.303082,18.895319,18.499941,19.831570,16.675383,12.408834,10.000529,15.558908,15.768404,11.503901
3062.000000,534.506674,99.582492,134.588369,485.352601,5.691321,8.927658,10.553407,161.514450,6.868096,6.580705,6.944756,9.084930,10.914806,10.835784,9.179833,6.815575,6.404868,9.380307,10.551980,6.947965
3062.500000,705.456458,309.772404,145.756793,914.429043,10.000519,14.959667,14.302222,85.476944,7.058786,8.412986,12.695734,13.688779,13.955666,12.689508,10.664104,7.130553,9.252076,13.552369,12.808891,8.431245
3063.000000,972.215712,310.710291,554.597850,1993.464884,15.867455,22.566860,21.440157,189.503448,9.422449,14.014348,16.065786,17.724051,16.217371,15.029515,11.639056,8.271182,11.618657,13.343753,10.920699,7.684047
